"id","country","district","gender","trial","item_A","item_B","item_C","best_overall","worst_overall","best_taste","worst_taste","best_color","worst_color","best_describe","worst_describe","community","age","geno_test","region"
1260,"Ghana","Upper West","Woman","community","SARI-Diedi (Tu-Purple)","CRI-Apomuden","PGN16024-27","B","A",NA,NA,NA,NA,NA,NA,"WA","32","variety_trial",NA
1262,"Ghana","Upper West","Man","community","PGN16024-28","PGN16021-39","CRI-Ligri","B","C",NA,NA,NA,NA,NA,NA,"WA","53","variety_trial",NA
1264,"Ghana","Upper West","Man","community","SARI-Diedi (Tu-Purple)","PGN16024-27","PGN16030-30","B","A",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
1266,"Ghana","Upper West","Man","community","PGN16024-28","PGN16092-6","PGN16021-39","A","B",NA,NA,NA,NA,NA,NA,"WA","62","variety_trial",NA
1268,"Ghana","Upper West","Woman","community","PGN16030-30","PGN16130-4","PGN16024-27","C","A",NA,NA,NA,NA,NA,NA,"WA","24","variety_trial",NA
1270,"Ghana","Upper West","Woman","community","PGN16092-6","PGN16203-18","PGN16024-28","A","C",NA,NA,NA,NA,NA,NA,"WA","42","variety_trial",NA
1272,"Ghana","Upper West","Man","community","PGN14011-24","PGN16030-30","PGN16130-4","A","B",NA,NA,NA,NA,NA,NA,"WA","30","variety_trial",NA
1274,"Ghana","Upper West","Woman","community","SARI-Nyumingre (Obare)","PGN16203-18","PGN16092-6","C","A",NA,NA,NA,NA,NA,NA,"WA","37","variety_trial",NA
1276,"Ghana","Upper West","Woman","community","PGN14011-24","SARI-Nan","PGN16130-4","A","C",NA,NA,NA,NA,NA,NA,"WA","48","variety_trial",NA
1277,"Ghana","Upper West","Woman","community","CRI-Apomuden","SARI-Nyumingre (Obare)","PGN16203-18","B","A",NA,NA,NA,NA,NA,NA,"WA","21","variety_trial",NA
1282,"Ghana","Upper West","Man","community","PGN14011-24","CRI-Ligri","SARI-Nan","C","B",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
1284,"Ghana","Upper West","Woman","community","SARI-Nyumingre (Obare)","SARI-Diedi (Tu-Purple)","CRI-Apomuden","B","C",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
1286,"Ghana","Upper West","Woman","community","SARI-Nan","PGN16021-39","CRI-Ligri","A","B",NA,NA,NA,NA,NA,NA,"WA","32","variety_trial",NA
1287,"Ghana","Upper West","Woman","community","CRI-Apomuden","PGN16021-39","SARI-Diedi (Tu-Purple)","C","A",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
1289,"Ghana","Upper West","Woman","community","CRI-Ligri","PGN16024-27","PGN16021-39","A","B",NA,NA,NA,NA,NA,NA,"WA","34","variety_trial",NA
1292,"Ghana","Upper West","Woman","community","SARI-Diedi (Tu-Purple)","PGN16024-28","PGN16024-27","B","C",NA,NA,NA,NA,NA,NA,"WA","30","variety_trial",NA
1294,"Ghana","Upper West","Woman","community","PGN16024-28","PGN16030-30","PGN16021-39","A","C",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
1296,"Ghana","Upper West","Woman","community","PGN16024-27","PGN16092-6","PGN16030-30","B","A",NA,NA,NA,NA,NA,NA,"WA","46","variety_trial",NA
1298,"Ghana","Upper West","Woman","community","PGN16092-6","PGN16130-4","PGN16024-28","C","A",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
1300,"Ghana","Upper West","Woman","community","PGN16130-4","PGN16203-18","PGN16030-30","B","C",NA,NA,NA,NA,NA,NA,"WA","56","variety_trial",NA
1304,"Ghana","Upper West","Woman","community","PGN16203-18","PGN14011-24","PGN16092-6","C","A",NA,NA,NA,NA,NA,NA,"WA","27","variety_trial",NA
1306,"Ghana","Upper West","Woman","community","PGN14011-24","SARI-Nyumingre (Obare)","PGN16130-4","B","A",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
1308,"Ghana","Upper West","Man","community","SARI-Nyumingre (Obare)","SARI-Nan","PGN16203-18","A","C",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
1310,"Ghana","Upper West","Woman","community","SARI-Nan","CRI-Apomuden","PGN14011-24","C","A",NA,NA,NA,NA,NA,NA,"WA","60","variety_trial",NA
1312,"Ghana","Upper West","Woman","community","SARI-Nyumingre (Obare)","CRI-Ligri","CRI-Apomuden","B","C",NA,NA,NA,NA,NA,NA,"WA","48","variety_trial",NA
1313,"Ghana","Upper West","Man","community","CRI-Ligri","SARI-Diedi (Tu-Purple)","SARI-Nan","C","A",NA,NA,NA,NA,NA,NA,"WA","58","variety_trial",NA
344,"Ghana","Tolon","Man","home","CRI-Apomuden","SARI-Nyumingre (Obare)","SARI-Nan","B","A",NA,NA,NA,NA,"good taste","Too sweet",NA,"40","variety_trial","NR"
447,"Ghana","Tolon","Man","home","SARI-Nan","CRI-Ligri","CRI-Apomuden","A","B",NA,NA,NA,NA,"Taste like yam","Taste bad",NA,"60","variety_trial","NR"
453,"Ghana","Tolon","Woman","home","SARI-Diedi (Tu-Purple)","CRI-Apomuden","CRI-Ligri","C","B",NA,NA,NA,NA,"Taste like yam","taste bad",NA,"45","variety_trial","NR"
474,"Ghana","Tolon","Man","home","SARI-Diedi (Tu-Purple)","CRI-Ligri","PGN16021-39","B","C",NA,NA,NA,NA,"less suger","inside look like an egg",NA,"40","variety_trial","NR"
495,"Ghana","Tolon","Man","home","PGN16024-27","SARI-Diedi (Tu-Purple)","PGN16021-39","A","C",NA,NA,NA,NA,"it taste good","Too sweet",NA,"25","variety_trial","NR"
516,"Ghana","Tolon","Man","home","PGN16021-39","PGN16024-27","PGN16024-28","B","C",NA,NA,NA,NA,"it taste like yam","I don’t like the taste",NA,"30","variety_trial","NR"
534,"Ghana","Tolon","Woman","home","PGN16024-28","PGN16024-27","PGN16030-30","C","B",NA,NA,NA,NA,"good taste","It  rought",NA,"30","variety_trial","NR"
537,"Ghana","Tolon","Man","home","PGN16092-6","PGN16030-30","PGN16130-4","C","B",NA,NA,NA,NA,"Taste good","It do not cook will",NA,"52","variety_trial","NR"
188,"Ghana","Tolon","Woman","home","PGN16130-4","PGN16203-18","PGN16092-6","C","A",NA,NA,NA,NA,"taste good","non sweet",NA,"60","variety_trial","NR"
213,"Ghana","Tolon","Woman","home","PGN16203-18","PGN14011-24","PGN16130-4","C","A",NA,NA,NA,NA,"Soft satisfing","Taste was very rough",NA,"62","variety_trial","NR"
237,"Ghana","Tolon","Woman","home","SARI-Nyumingre (Obare)","PGN16203-18","PGN14011-24","C","B",NA,NA,NA,NA,"Taste good","Taste was not good",NA,"42","variety_trial","NR"
263,"Ghana","Tolon","Woman","home","PGN14011-24","SARI-Nan","SARI-Nyumingre (Obare)","A","B",NA,NA,NA,NA,"Taste Good","Taste was not good",NA,"40","variety_trial","NR"
301,"Ghana","Tolon","Man","home","PGN16021-39","CRI-Apomuden","SARI-Nan","C","A",NA,NA,NA,NA,"Taste like yam","Taste was not good",NA,"32","variety_trial","NR"
334,"Ghana","Tolon","Woman","home","CRI-Apomuden","PGN16024-27","CRI-Ligri","C","B",NA,NA,NA,NA,"Taste was good","Taste was not good",NA,"60","variety_trial","NR"
338,"Ghana","Tolon","Man","home","CRI-Ligri","PGN16024-28","SARI-Diedi (Tu-Purple)","A","C",NA,NA,NA,NA,"taste good","too sweet",NA,"70","variety_trial","NR"
340,"Ghana","Tolon","Man","home","PGN16021-39","PGN16030-30","SARI-Diedi (Tu-Purple)","C","A",NA,NA,NA,NA,"taste good","Taste was not good",NA,"50","variety_trial","NR"
342,"Ghana","Tolon","Man","home","PGN16021-39","PGN16092-6","PGN16024-27","B","C",NA,NA,NA,NA,"Taste Good","Too sweet",NA,"60","variety_trial","NR"
456,"Ghana","Sissala East","Man","home","PGN16024-27","PGN14011-24","SARI-Diedi (Tu-Purple)","C","B",NA,NA,NA,NA,"It is very palatable and sweet","It takes time to cook and appears watery after cooking",NA,"57","variety_trial","UW"
458,"Ghana","Sissala East","Man","home","PGN16024-28","PGN16021-39","SARI-Nyumingre (Obare)","C","B",NA,NA,NA,NA,"Taste good and increase water intake after consuming it","It is appears watery after boiling",NA,"49","variety_trial","UW"
459,"Ghana","Sissala East","Man","home","PGN16030-30","SARI-Nan","PGN16024-27","C","B",NA,NA,NA,NA,"The taste is moderately sweet and cant cause stomach upset","If you consume more of it, you are likely to have a running stomach",NA,"48","variety_trial","UW"
462,"Ghana","Sissala East","Man","home","PGN16092-6","PGN16024-27","CRI-Apomuden","A","B",NA,NA,NA,NA,"It is very sweet and health growth","It is not good for market",NA,"46","variety_trial","UW"
464,"Ghana","Sissala East","Man","home","PGN16130-4","PGN16024-28","CRI-Ligri","B","A",NA,NA,NA,NA,"It is very sweet like eggs","It is not sweet",NA,"24","variety_trial","UW"
466,"Ghana","Sissala East","Man","home","SARI-Diedi (Tu-Purple)","PGN16203-18","PGN16030-30","C","A",NA,NA,NA,NA,"It sweet because you get a lot of nutrients","It is not sweet and when cook it you can not eat",NA,"30","variety_trial","UW"
467,"Ghana","Sissala East","Woman","home","PGN16092-6","PGN14011-24","PGN16021-39","B","C",NA,NA,NA,NA,"Because of the colour and good taste","Because of nature and not good for consumption",NA,"36","variety_trial","UW"
470,"Ghana","Sissala East","Woman","home","PGN16024-27","SARI-Nyumingre (Obare)","PGN16130-4","B","C",NA,NA,NA,NA,"It is sweet like sugar and an egg","It not sweet and when cook it is full with water",NA,"34","variety_trial","UW"
472,"Ghana","Sissala East","Man","home","PGN16203-18","PGN16024-28","SARI-Nan","C","B",NA,NA,NA,NA,"It is easy to cook (cook very fast)","It is difficult to cook (The back is cover is hard)",NA,"41","variety_trial","UW"
475,"Ghana","Sissala East","Man","home","CRI-Apomuden","PGN14011-24","PGN16030-30","C","B",NA,NA,NA,NA,"The taste is good and in your mouth its look like an egg","After cooking it appears watering",NA,"46","variety_trial","UW"
477,"Ghana","Sissala East","Man","home","CRI-Ligri","PGN16092-6","SARI-Nyumingre (Obare)","C","B",NA,NA,NA,NA,"It has a very sweet taste","Does not taste sweet and appears watery",NA,"26","variety_trial","UW"
480,"Ghana","Sissala East","Man","home","PGN16130-4","SARI-Nan","SARI-Diedi (Tu-Purple)","A","C",NA,NA,NA,NA,"It taste very nice when eating","Taste not good during consumtion",NA,"40","variety_trial","UW"
482,"Ghana","Sissala East","Man","home","PGN16021-39","PGN16203-18","CRI-Apomuden","C","B",NA,NA,NA,NA,"It sweet like an egg","Because when boiling it the water content is small",NA,"21","variety_trial","UW"
484,"Ghana","Sissala East","Man","home","PGN16024-27","CRI-Ligri","PGN14011-24","C","B",NA,NA,NA,NA,"Taste good and texture looks like egg","It taste like sugar and can cause runing stomach",NA,"54","variety_trial","UW"
486,"Ghana","Sissala East","Woman","home","SARI-Diedi (Tu-Purple)","PGN16024-28","SARI-Nyumingre (Obare)","B","C",NA,NA,NA,NA,"It is sweet like surga","It is not good when boiling it with be full of water",NA,"37","variety_trial","UW"
487,"Ghana","Sissala East","Woman","home","PGN16030-30","SARI-Nan","PGN16021-39","C","A",NA,NA,NA,NA,"When you eat it you get a lot of nutrient and health growth","It has not tasteness and  when cook it is full of water",NA,"34","variety_trial","UW"
489,"Ghana","Sissala East","Woman","home","CRI-Apomuden","PGN16021-39","PGN16092-6","A","C",NA,NA,NA,NA,"It is sweet like an egg","It is not sweet like the pink",NA,"48","variety_trial","UW"
491,"Ghana","Sissala East","Woman","home","CRI-Ligri","PGN16024-27","PGN16130-4","C","B",NA,NA,NA,NA,"It is sweet like a biscuit and sugar","When it is not sweet and tasteness",NA,"39","variety_trial","UW"
493,"Ghana","Sissala East","Woman","home","PGN16024-28","PGN16203-18","SARI-Diedi (Tu-Purple)","A","C",NA,NA,NA,NA,"It is sweet like a sugar","It is not sweet because of the nature",NA,"26","variety_trial","UW"
496,"Ghana","Sissala East","Woman","home","PGN16030-30","PGN14011-24","PGN16021-39","C","B",NA,NA,NA,NA,"It is very sweet and taste like a fruit drink","It is not sweet",NA,"36","variety_trial","UW"
499,"Ghana","Sissala East","Woman","home","PGN16024-27","PGN16092-6","SARI-Nyumingre (Obare)","B","A",NA,NA,NA,NA,"It is sweet like sugar and an egg","It has a lot of root and vains",NA,"39","variety_trial","UW"
500,"Ghana","Sissala East","Woman","home","PGN16024-28","PGN16130-4","SARI-Nan","C","A",NA,NA,NA,NA,"It taste is like a sugar","It is not sweet",NA,"25","variety_trial","UW"
503,"Ghana","West Gonja","Woman","home","CRI-Apomuden","PGN16024-28","SARI-Nyumingre (Obare)","C","A",NA,NA,NA,NA,"Soft after cooking (Surgery)","Too fabrouse",NA,"1989","variety_trial","Savanna"
505,"Ghana","West Gonja","Woman","home","SARI-Nan","CRI-Ligri","PGN16030-30","A","C",NA,NA,NA,NA,"Very sweet and like","Not good taste",NA,"29","variety_trial","Savanna"
507,"Ghana","West Gonja","Woman","home","PGN16092-6","CRI-Ligri","CRI-Apomuden","C","B",NA,NA,NA,NA,"Taste after cooking","Pest infested",NA,"41","variety_trial","Savanna"
509,"Ghana","West Gonja","Man","home","SARI-Diedi (Tu-Purple)","PGN16021-39","PGN16203-18","B","A",NA,NA,NA,NA,"Sweet taste for the children","Not prepfered for frying",NA,"41","variety_trial","Savanna"
511,"Ghana","West Gonja","Woman","home","PGN16021-39","PGN14011-24","PGN16024-27","A","B",NA,NA,NA,NA,"Sweet taste","No sweet taste",NA,"1990","variety_trial","Savanna"
513,"Ghana","West Gonja","Woman","home","SARI-Nyumingre (Obare)","PGN16024-28","PGN16024-27","B","A",NA,NA,NA,NA,"Best in taste","Takes time to cook",NA,"1981","variety_trial","Savanna"
515,"Ghana","West Gonja","Woman","home","PGN16024-28","PGN16030-30","SARI-Nan","B","A",NA,NA,NA,NA,"Colour attractive (internal)","No good taste",NA,"39","variety_trial","Savanna"
519,"Ghana","West Gonja","Woman","home","PGN16030-30","CRI-Apomuden","PGN16092-6","A","B",NA,NA,NA,NA,"Soft and tasty","hard after cooking",NA,"39","variety_trial","Savanna"
521,"Ghana","West Gonja","Man","home","PGN16203-18","PGN16021-39","PGN14011-24","B","C",NA,NA,NA,NA,NA,"Needs more cooking time",NA,"37","variety_trial","Savanna"
523,"Ghana","West Gonja","Man","home","PGN16024-27","SARI-Nyumingre (Obare)","PGN14011-24","B","C",NA,NA,NA,NA,"Sweet taste","Not soft enough",NA,"40","variety_trial","Savanna"
524,"Ghana","West Gonja","Man","home","CRI-Apomuden","SARI-Nan","PGN16030-30","C","A",NA,NA,NA,NA,"Good taste","cant not use for frying",NA,"38","variety_trial","Savanna"
526,"Ghana","West Gonja","Woman","home","PGN16030-30","CRI-Ligri","PGN16092-6","A","C",NA,NA,NA,NA,"sweet taste","Hard to chew",NA,"1990","variety_trial","Savanna"
529,"Ghana","West Gonja","Woman","home","SARI-Nan","PGN16092-6","CRI-Apomuden","C","B",NA,NA,NA,NA,"Easy to boil (lesser time)","Not as soft as C",NA,"37","variety_trial","Savanna"
345,"Ghana","Tolon","Man","home","SARI-Diedi (Tu-Purple)","SARI-Nan","PG17206-N5","C","B",NA,NA,NA,NA,"taste like yam","taste was not good",NA,"55","advanced_trial","NR"
446,"Ghana","Tolon","Man","home","PG17206-N5","PG17305-N1","SARI-Diedi (Tu-Purple)","B","A",NA,NA,NA,NA,"sweet","bad skin",NA,"40","advanced_trial","NR"
452,"Ghana","Tolon","Woman","home","CRI-Ligri","SARI-Diedi (Tu-Purple)","PG17305-N1","C","A",NA,NA,NA,NA,"Taste like yam","The Taste was not good",NA,"30","advanced_trial","NR"
473,"Ghana","Tolon","Woman","home","CRI-Ligri","PG17305-N1","SARI-Nyumingre (Obare)","C","A",NA,NA,NA,NA,"Taste like yam","Bad cooking",NA,"40","advanced_trial","NR"
494,"Ghana","Tolon","Woman","home","PG17265-N1","CRI-Ligri","SARI-Nyumingre (Obare)","C","A",NA,NA,NA,NA,"Taste like yam","It sent like cassava",NA,"26","advanced_trial","NR"
517,"Ghana","Tolon","Man","home","SARI-Nyumingre (Obare)","PG17265-N1","PG17140-N2","C","B",NA,NA,NA,NA,"Very Suggring","Filling bad After eating",NA,"60","advanced_trial","NR"
535,"Ghana","Tolon","Man","home","CRI-Apomuden","PG17140-N2","PG17136-N1","C","B",NA,NA,NA,NA,"Taste like yam","Too sweet",NA,"70","advanced_trial","NR"
536,"Ghana","Tolon","Man","home","PG17136-N1","CRI-Apomuden","PG17362-N1","C","B",NA,NA,NA,NA,"Taste good","Soft after cooking",NA,"60","advanced_trial","NR"
187,"Ghana","Tolon","Man","home","PG17362-N1","CIP442162","PG17136-N1","C","A",NA,NA,NA,NA,"taste like yam","Taste bad",NA,"30","advanced_trial","NR"
212,"Ghana","Tolon","Man","home","CIP442162","PG17412-N2","PG17362-N1","C","B",NA,NA,NA,NA,"Very sweet","Difficulte to pill",NA,"50","advanced_trial","NR"
262,"Ghana","Tolon","Man","home","PG17412-N2","PG17206-N5","SARI-Nan","C","A",NA,NA,NA,NA,"Sweet and satisfaying","Non sweet",NA,"50","advanced_trial","NR"
302,"Ghana","Tolon","Man","home","SARI-Nyumingre (Obare)","SARI-Diedi (Tu-Purple)","PG17206-N5","B","A",NA,NA,NA,NA,"Less suggring","too sweet",NA,NA,"advanced_trial","NR"
335,"Ghana","Tolon","Man","home","SARI-Diedi (Tu-Purple)","PG17265-N1","PG17305-N1","C","A",NA,NA,NA,NA,"Modriate sugger","Taste not good",NA,"24","advanced_trial","NR"
339,"Ghana","Tolon","Man","home","PG17305-N1","PG17140-N2","CRI-Ligri","A","B",NA,NA,NA,NA,"High Statch","Don’t like the Taste",NA,"32","advanced_trial","NR"
341,"Ghana","Tolon","Man","home","SARI-Nyumingre (Obare)","CRI-Apomuden","CRI-Ligri","B","C",NA,NA,NA,NA,"Good Taste","taste was not good",NA,"30","advanced_trial","NR"
343,"Ghana","Tolon","Man","home","SARI-Nyumingre (Obare)","PG17136-N1","PG17265-N1","A","C",NA,NA,NA,NA,"Taste Good","non sweet",NA,"40","advanced_trial","NR"
358,"Ghana","Tolon","Man","home","CIP442162","PG17140-N2","CRI-Apomuden","C","B",NA,NA,NA,NA,"Taste good","Too sweet",NA,"40","advanced_trial","NR"
374,"Ghana","Tolon","Man","home","CRI-Apomuden","PG17412-N2","PG17136-N1","C","B",NA,NA,NA,NA,"Taste like yam","It over cook",NA,"51","advanced_trial","NR"
391,"Ghana","Tolon","Man","home","PG17136-N1","PG17362-N1","SARI-Nan","C","A",NA,NA,NA,NA,"Taste good","I fill like vommiting after eating",NA,"30","advanced_trial","NR"
410,"Ghana","Tolon","Woman","home","PG17206-N5","CIP442162","PG17362-N1","B","C",NA,NA,NA,NA,"taste like yam","Bad texture after cooking",NA,"26","advanced_trial","NR"
427,"Ghana","Tolon","Woman","home","PG17412-N2","SARI-Diedi (Tu-Purple)","CIP442162","C","B",NA,NA,NA,NA,"sweet","bad Taste And Texture",NA,"38","advanced_trial","NR"
443,"Ghana","Tolon","Woman","home","SARI-Nan","PG17305-N1","PG17412-N2","B","C",NA,NA,NA,NA,"taste like yam","Taste like sugger",NA,"45","advanced_trial","NR"
445,"Ghana","Bongo","Man","home","PG17412-N2","CRI-Ligri","SARI-Nyumingre (Obare)","C","A",NA,NA,NA,NA,"Taste like sugar","Taste like salt but, not good for me",NA,"43","advanced_trial","UE"
448,"Ghana","Bongo","Woman","home","PG17265-N1","SARI-Nan","SARI-Nyumingre (Obare)","B","A",NA,NA,NA,NA,"Taste like salt","Tasteless in nature",NA,"23","advanced_trial","UE"
449,"Ghana","Bongo","Man","home","PG17265-N1","PG17206-N5","PG17140-N2","B","C",NA,NA,NA,NA,"Taste like yam","Sweatness is too mchh, double of sugar",NA,"49","advanced_trial","UE"
450,"Ghana","Bongo","Woman","home","CIP442162","SARI-Nyumingre (Obare)","PG17362-N1","C","A",NA,NA,NA,NA,"Taste like sugar","Tasteless",NA,"48","advanced_trial","UE"
451,"Ghana","Bongo","Woman","home","SARI-Nan","PG17412-N2","PG17140-N2","B","A",NA,NA,NA,NA,"Taste good","Taste bad (Tasteless)",NA,"34","advanced_trial","UE"
454,"Ghana","Bongo","Woman","home","SARI-Diedi (Tu-Purple)","PG17136-N1","CRI-Apomuden","B","A",NA,NA,NA,NA,"Taste good","Tasteless",NA,"27","advanced_trial","UE"
455,"Ghana","Bongo","Man","home","PG17362-N1","PG17136-N1","PG17305-N1","B","A",NA,NA,NA,NA,NA,"Tasteless like water",NA,"26","advanced_trial","UE"
457,"Ghana","Bongo","Man","home","CRI-Ligri","CIP442162","PG17362-N1","A","C",NA,NA,NA,NA,"Taste like yam/salt","Taste like water",NA,"38","advanced_trial","UE"
460,"Ghana","Bongo","Woman","home","SARI-Nyumingre (Obare)","CIP442162","PG17412-N2","A","C",NA,NA,NA,NA,"Taste like Nalerigu yam","Tasteless like water",NA,"37","advanced_trial","UE"
461,"Ghana","Bongo","Woman","home","PG17265-N1","PG17412-N2","SARI-Nan","B","C",NA,NA,NA,NA,"Taste like dawadawa(natural)","Tasteless",NA,"35","advanced_trial","UE"
463,"Ghana","Bongo","Man","home","PG17140-N2","PG17206-N5","SARI-Nan","B","A",NA,NA,NA,NA,"sweat taste like yam or salt","Tasteless",NA,"33","advanced_trial","UE"
465,"Ghana","Bongo","Woman","home","PG17206-N5","SARI-Diedi (Tu-Purple)","CRI-Apomuden","C","B",NA,NA,NA,NA,"Taste like sugar mixed in it","Bitter taste",NA,"34822","advanced_trial","UE"
468,"Ghana","Bongo","Woman","home","SARI-Diedi (Tu-Purple)","PG17305-N1","PG17136-N1","C","B",NA,NA,NA,NA,"Taste like mixed with sugar","Tasteless like water",NA,"24","advanced_trial","UE"
469,"Ghana","Bongo","Man","home","PG17305-N1","PG17362-N1","CRI-Ligri","B","A",NA,NA,NA,NA,"sweat like yam /salt","Taste bad/Tasteless",NA,"24","advanced_trial","UE"
471,"Ghana","Bongo","Woman","home","CIP442162","SARI-Diedi (Tu-Purple)","PG17140-N2","C","A",NA,NA,NA,NA,"Taste like sugar","Tasteless",NA,"37","advanced_trial","UE"
476,"Ghana","Bongo","Woman","home","PG17412-N2","CRI-Apomuden","PG17305-N1","A","B",NA,NA,NA,NA,"Taste like sugar","Tasteless in nature",NA,"47","advanced_trial","UE"
478,"Ghana","Bongo","Woman","home","SARI-Nan","PG17136-N1","CRI-Ligri","B","C",NA,NA,NA,NA,"Quality taste like sugar mixed in","Less taste in nature and not like others stated above",NA,"35","advanced_trial","UE"
479,"Ghana","Bongo","Woman","home","PG17206-N5","SARI-Nyumingre (Obare)","PG17362-N1","C","B",NA,NA,NA,NA,"Tasteful in nature","Taste bitter in nature",NA,"56","advanced_trial","UE"
481,"Ghana","Bongo","Woman","home","PG17265-N1","CIP442162","SARI-Diedi (Tu-Purple)","B","A",NA,NA,NA,NA,"Good food and contains food components","Tasteless  like water",NA,"42","advanced_trial","UE"
483,"Ghana","Bongo","Woman","home","PG17412-N2","PG17140-N2","PG17305-N1","A","C",NA,NA,NA,NA,"Taste likeYam in nature","Taste of all",NA,"28","advanced_trial","UE"
485,"Ghana","Bongo","Woman","home","CRI-Apomuden","CRI-Ligri","SARI-Nan","C","B",NA,NA,NA,NA,"High taste like sugar","Tasteless for me as worest",NA,"35","advanced_trial","UE"
488,"Ghana","Bongo","Woman","home","SARI-Nyumingre (Obare)","PG17136-N1","PG17206-N5","C","A",NA,NA,NA,NA,"Taste like yam/sugar","Tasteless",NA,"32","advanced_trial","UE"
490,"Ghana","Bongo","Woman","home","CIP442162","CRI-Ligri","PG17305-N1","A","B",NA,NA,NA,NA,"Taste like sugar","Tasteless in nature",NA,"38","advanced_trial","UE"
492,"Ghana","Kasena-Nankana West","Man","home","CRI-Apomuden","SARI-Nan","SARI-Diedi (Tu-Purple)","C","B",NA,NA,NA,NA,"It is delicious","It is too surgary",NA,"41","advanced_trial","UE"
